State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Butte,6,7,1/10/2016,55,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,2/10/2016,52,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,3/10/2016,54,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,4/10/2016,52,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,5/10/2016,43,Good,PM2.5,06-007-0008,4
California,Butte,6,7,6/10/2016,44,Good,PM2.5,06-007-0008,4
California,Butte,6,7,7/10/2016,57,Moderate,PM2.5,06-007-4001,4
California,Butte,6,7,8/10/2016,55,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,9/10/2016,90,Moderate,Ozone,06-007-0007,4
California,Butte,6,7,10/10/2016,77,Moderate,Ozone,06-007-0007,4
California,Butte,6,7,11/10/2016,60,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,12/10/2016,64,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,13/10/2016,57,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,14/10/2016,43,Good,PM2.5,06-007-0008,3
California,Butte,6,7,15/10/2016,55,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,16/10/2016,48,Good,PM2.5,06-007-0008,3
California,Butte,6,7,17/10/2016,53,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,18/10/2016,48,Good,PM2.5,06-007-0008,4
California,Butte,6,7,19/10/2016,49,Good,PM2.5,06-007-0008,4
California,Butte,6,7,20/10/2016,58,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,21/10/2016,59,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,22/10/2016,62,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,23/10/2016,65,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,24/10/2016,61,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,25/10/2016,54,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,26/10/2016,54,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,27/10/2016,55,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,28/10/2016,50,Good,PM2.5,06-007-0008,4
California,Butte,6,7,29/10/2016,54,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,30/10/2016,54,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,31/10/2016,53,Moderate,PM2.5,06-007-0008,4
California,Butte,6,7,1/11/2016,58,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,2/11/2016,61,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,3/11/2016,68,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,4/11/2016,72,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,5/11/2016,67,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,6/11/2016,61,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,7/11/2016,61,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,8/11/2016,62,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,9/11/2016,64,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,10/11/2016,65,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,11/11/2016,70,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,12/11/2016,68,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,13/11/2016,65,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,14/11/2016,67,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,15/11/2016,60,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,16/11/2016,59,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,17/11/2016,79,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,18/11/2016,75,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,19/11/2016,65,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,20/11/2016,67,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,21/11/2016,66,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,22/11/2016,69,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,23/11/2016,65,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,24/11/2016,80,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,25/11/2016,85,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,26/11/2016,76,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,27/11/2016,83,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,28/11/2016,54,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,29/11/2016,62,Moderate,PM2.5,06-007-2002,3
California,Butte,6,7,30/11/2016,59,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,1/12/2016,55,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,2/12/2016,70,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,3/12/2016,96,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,4/12/2016,127,Unhealthy for Sensitive Groups,PM2.5,06-007-0008,3
California,Butte,6,7,5/12/2016,94,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,6/12/2016,91,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,7/12/2016,55,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,8/12/2016,53,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,9/12/2016,59,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,10/12/2016,64,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,11/12/2016,66,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,12/12/2016,80,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,13/12/2016,72,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,14/12/2016,71,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,15/12/2016,56,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,16/12/2016,43,Good,PM2.5,06-007-0008,3
California,Butte,6,7,17/12/2016,73,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,18/12/2016,86,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,19/12/2016,103,Unhealthy for Sensitive Groups,PM2.5,06-007-0008,3
California,Butte,6,7,20/12/2016,82,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,21/12/2016,89,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,22/12/2016,75,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,23/12/2016,76,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,24/12/2016,75,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,25/12/2016,82,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,26/12/2016,80,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,27/12/2016,78,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,28/12/2016,81,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,29/12/2016,77,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,30/12/2016,92,Moderate,PM2.5,06-007-0008,3
California,Butte,6,7,31/12/2016,84,Moderate,PM2.5,06-007-2002,3
California,Calaveras,6,9,1/1/2016,71,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,2/1/2016,71,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,3/1/2016,74,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,4/1/2016,62,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,5/1/2016,31,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,6/1/2016,33,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,7/1/2016,36,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,8/1/2016,34,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,9/1/2016,31,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,10/1/2016,39,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,11/1/2016,40,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,12/1/2016,34,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,13/1/2016,32,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,14/1/2016,32,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,15/1/2016,42,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,16/1/2016,32,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,17/1/2016,25,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/1/2016,34,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,19/1/2016,31,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/1/2016,23,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,21/1/2016,27,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,22/1/2016,33,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,23/1/2016,32,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,24/1/2016,29,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,25/1/2016,51,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,26/1/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,27/1/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,28/1/2016,60,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,29/1/2016,47,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,30/1/2016,32,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,31/1/2016,31,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,1/2/2016,34,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,2/2/2016,47,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,3/2/2016,41,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,4/2/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,5/2/2016,54,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,6/2/2016,58,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,7/2/2016,54,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,8/2/2016,46,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,9/2/2016,38,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,10/2/2016,39,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,11/2/2016,46,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,12/2/2016,54,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,13/2/2016,52,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,14/2/2016,45,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,15/2/2016,59,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,16/2/2016,52,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,17/2/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/2/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,19/2/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/2/2016,41,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,21/2/2016,52,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,22/2/2016,51,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,23/2/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,24/2/2016,59,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,25/2/2016,56,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,26/2/2016,56,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,27/2/2016,47,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,28/2/2016,58,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,29/2/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,1/3/2016,55,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,2/3/2016,46,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,3/3/2016,35,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,4/3/2016,29,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,5/3/2016,31,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,6/3/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,7/3/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,8/3/2016,32,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,9/3/2016,36,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,10/3/2016,41,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,11/3/2016,34,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,12/3/2016,35,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,13/3/2016,34,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,14/3/2016,44,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,15/3/2016,53,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,16/3/2016,52,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,17/3/2016,50,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,18/3/2016,53,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,19/3/2016,51,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,20/3/2016,39,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,21/3/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,22/3/2016,38,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,23/3/2016,32,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,24/3/2016,39,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,25/3/2016,48,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,26/3/2016,51,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,27/3/2016,33,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,28/3/2016,41,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,29/3/2016,38,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,30/3/2016,39,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,31/3/2016,47,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,1/4/2016,51,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,2/4/2016,52,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,3/4/2016,48,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,4/4/2016,42,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,5/4/2016,43,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,6/4/2016,47,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,7/4/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,8/4/2016,42,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,9/4/2016,23,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,10/4/2016,26,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,11/4/2016,31,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,12/4/2016,35,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,13/4/2016,43,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,14/4/2016,41,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,15/4/2016,37,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,16/4/2016,40,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,17/4/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/4/2016,46,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,19/4/2016,48,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/4/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,21/4/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,22/4/2016,40,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,23/4/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,24/4/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,25/4/2016,40,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,26/4/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,27/4/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,28/4/2016,40,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,29/4/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,30/4/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,1/5/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,2/5/2016,46,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,3/5/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,4/5/2016,48,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,5/5/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,6/5/2016,37,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,7/5/2016,37,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,8/5/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,9/5/2016,43,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,10/5/2016,47,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,11/5/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,12/5/2016,71,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,13/5/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,14/5/2016,35,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,15/5/2016,40,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,16/5/2016,42,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,17/5/2016,42,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/5/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,19/5/2016,50,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/5/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,21/5/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,22/5/2016,37,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,23/5/2016,38,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,24/5/2016,34,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,25/5/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,26/5/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,27/5/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,28/5/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,29/5/2016,71,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,30/5/2016,64,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,31/5/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,1/6/2016,77,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,2/6/2016,93,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,3/6/2016,112,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,4/6/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,5/6/2016,100,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,6/6/2016,87,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,7/6/2016,48,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,8/6/2016,45,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,9/6/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,10/6/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,11/6/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,12/6/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,13/6/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,14/6/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,15/6/2016,41,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,16/6/2016,36,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,17/6/2016,39,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/6/2016,41,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,19/6/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/6/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,21/6/2016,112,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,22/6/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,23/6/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,24/6/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,25/6/2016,77,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,26/6/2016,90,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,27/6/2016,101,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,28/6/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,29/6/2016,101,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,30/6/2016,119,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,1/7/2016,136,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,2/7/2016,71,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,3/7/2016,71,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,4/7/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,5/7/2016,48,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,6/7/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,7/7/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,8/7/2016,44,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,9/7/2016,30,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,10/7/2016,42,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,11/7/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,12/7/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,13/7/2016,100,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,14/7/2016,122,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,15/7/2016,115,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,16/7/2016,77,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,17/7/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,18/7/2016,43,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,19/7/2016,46,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,20/7/2016,48,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,21/7/2016,50,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,22/7/2016,100,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,23/7/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,24/7/2016,87,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,25/7/2016,105,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,26/7/2016,119,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,27/7/2016,115,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,28/7/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,29/7/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,30/7/2016,49,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,31/7/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,1/8/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,2/8/2016,50,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,3/8/2016,112,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,4/8/2016,64,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,5/8/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,6/8/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,7/8/2016,50,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,8/8/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,9/8/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,10/8/2016,105,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,11/8/2016,105,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,12/8/2016,119,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,13/8/2016,105,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,14/8/2016,80,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,15/8/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,16/8/2016,112,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,17/8/2016,122,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,18/8/2016,119,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,19/8/2016,122,Unhealthy for Sensitive Groups,Ozone,06-009-0001,1
California,Calaveras,6,9,20/8/2016,87,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,21/8/2016,100,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,22/8/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,23/8/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,24/8/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,25/8/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,26/8/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,27/8/2016,58,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,28/8/2016,61,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,29/8/2016,71,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,30/8/2016,51,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,31/8/2016,42,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,1/9/2016,43,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,2/9/2016,50,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,3/9/2016,47,Good,Ozone,06-009-0001,1
California,Calaveras,6,9,4/9/2016,53,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,5/9/2016,54,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,6/9/2016,77,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,7/9/2016,87,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,8/9/2016,74,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,9/9/2016,84,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,10/9/2016,64,Moderate,Ozone,06-009-0001,1
California,Calaveras,6,9,11/9/2016,57,Moderate,PM2.5,06-009-0001,1
California,Calaveras,6,9,12/9/2016,49,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,13/9/2016,46,Good,PM2.5,06-009-0001,1
California,Calaveras,6,9,14/9/2016,61,Moderate,Ozone,06-009-0001,1
